month,county,closed_sales,median_price,active_listings,months_inventory,days_on_market,price_yoy_change,sales_yoy_change,price_index_2012_base100
2013-02-01,Chambers County,29,138750.0,207,7.1,114,-0.07469156385,0.2608695652,83.3
2013-03-01,Chambers County,45,164299.0,210,4.7,129,-0.07929952368,0.7307692308,98.7
2013-04-01,Chambers County,37,188000.0,220,5.9,131,0.1058823529,0.1935483871,112.9
2013-05-01,Chambers County,41,172500.0,237,5.8,99,0.142384106,0.07894736842,103.6
2013-06-01,Chambers County,52,197184.0,225,4.3,81,0.1334661183,0.5294117647,118.4
2013-07-01,Chambers County,42,194500.0,207,4.9,106,0.1939840393,0.1351351351,116.8
2013-08-01,Chambers County,49,199500.0,202,4.1,113,-0.02205882353,0.1951219512,119.8
2013-09-01,Chambers County,36,164500.0,197,5.5,99,-0.1387434555,0.0,98.8
2013-10-01,Chambers County,32,188750.0,195,6.1,122,0.04897533866,0.0,113.4
2013-11-01,Chambers County,26,226000.0,181,7.0,140,0.4723127036,-0.1333333333,135.7
2013-12-01,Chambers County,39,175000.0,150,3.8,117,0.01744186047,0.1818181818,105.1
2014-01-01,Chambers County,20,179677.5,172,8.6,124,0.03013685279,-0.2592592593,107.9
2014-02-01,Chambers County,37,202145.0,183,4.9,139,0.4569009009,0.275862069,121.4
2014-03-01,Chambers County,31,192500.0,192,6.2,100,0.1716443801,-0.3111111111,115.6
2014-04-01,Chambers County,46,210000.0,159,3.5,88,0.1170212766,0.2432432432,126.1
2014-05-01,Chambers County,43,189000.0,139,3.2,63,0.09565217391,0.0487804878,113.5
2014-06-01,Chambers County,49,174682.0,124,2.5,35,-0.114116764,-0.05769230769,104.9
2014-07-01,Chambers County,46,182200.0,144,3.1,32,-0.06323907455,0.09523809524,109.4
2014-08-01,Chambers County,48,186500.0,140,2.9,19,-0.06516290727,-0.02040816327,112.0
2014-09-01,Chambers County,47,175000.0,133,2.8,48,0.06382978723,0.3055555556,105.1
2014-10-01,Chambers County,44,200362.0,113,2.6,50,0.0615205298,0.375,120.3
2014-11-01,Chambers County,44,189775.0,109,2.5,61,-0.1602876106,0.6923076923,114.0
2014-12-01,Chambers County,32,209336.5,105,3.3,37,0.1962085714,-0.1794871795,125.7
2015-01-01,Chambers County,26,175850.0,107,4.1,24,-0.02130205507,0.3,105.6
2015-02-01,Chambers County,38,202500.0,96,2.5,76,0.001756165129,0.02702702703,121.6
2015-03-01,Chambers County,44,234339.5,108,2.5,42,0.2173480519,0.4193548387,140.7
2015-04-01,Chambers County,47,210000.0,109,2.3,40,0.0,0.02173913043,126.1
2015-05-01,Chambers County,36,181450.0,126,3.5,12,-0.03994708995,-0.1627906977,109.0
2015-06-01,Chambers County,44,181500.0,116,2.6,16,0.03903092477,-0.1020408163,109.0
2015-07-01,Chambers County,55,236000.0,128,2.3,47,0.2952799122,0.1956521739,141.7
2015-08-01,Chambers County,52,215450.0,130,2.5,45,0.155227882,0.08333333333,129.4
2015-09-01,Chambers County,63,215000.0,130,2.1,28,0.2285714286,0.3404255319,129.1
2015-10-01,Chambers County,23,220000.0,143,6.2,51,0.0980125972,-0.4772727273,132.1
2015-11-01,Chambers County,28,190750.0,140,5.0,51,0.005137663022,-0.3636363636,114.6
2015-12-01,Chambers County,39,168500.0,132,3.4,35,-0.1950758707,0.21875,101.2
2016-01-01,Chambers County,39,228961.0,132,3.4,57,0.3020244527,0.5,137.5
2016-02-01,Chambers County,30,183500.0,130,4.3,37,-0.09382716049,-0.2105263158,110.2
2016-03-01,Chambers County,52,222250.0,148,2.8,40,-0.05158968078,0.1818181818,133.5
2016-04-01,Chambers County,48,247750.0,143,3.0,24,0.1797619048,0.02127659574,148.8
2016-05-01,Chambers County,46,244002.0,141,3.1,31,0.3447340865,0.2777777778,146.5
2016-06-01,Chambers County,55,233000.0,163,3.0,34,0.2837465565,0.25,139.9
2016-07-01,Chambers County,40,251700.0,181,4.5,21,0.06652542373,-0.2727272727,151.2
2016-08-01,Chambers County,57,210000.0,158,2.8,48,-0.02529589232,0.09615384615,126.1
2016-09-01,Chambers County,60,207252.0,173,2.9,35,-0.0360372093,-0.04761904762,124.5
2016-10-01,Chambers County,49,213910.0,164,3.3,46,-0.02768181818,1.130434783,128.5
2016-11-01,Chambers County,42,230000.0,150,3.6,45,0.2057667104,0.5,138.1
2016-12-01,Chambers County,38,224250.0,140,3.7,64,0.3308605341,-0.02564102564,134.7
2017-01-01,Chambers County,29,241000.0,136,4.7,72,0.05258100725,-0.2564102564,144.7
2017-02-01,Chambers County,30,215250.0,132,4.4,41,0.1730245232,0.0,129.3
2017-03-01,Chambers County,55,238000.0,125,2.3,41,0.07086614173,0.05769230769,142.9
2017-04-01,Chambers County,51,254000.0,141,2.8,61,0.02522704339,0.0625,152.6
2017-05-01,Chambers County,45,243000.0,159,3.5,42,-0.004106523717,-0.02173913043,145.9
2017-06-01,Chambers County,54,263000.0,162,3.0,33,0.1287553648,-0.01818181818,158.0
2017-07-01,Chambers County,59,249000.0,200,3.4,17,-0.01072705602,0.475,149.5
2017-08-01,Chambers County,42,237837.5,211,5.0,27,0.1325595238,-0.2631578947,142.8
2017-09-01,Chambers County,59,219000.0,176,3.0,38,0.05668461583,-0.01666666667,131.5
2017-10-01,Chambers County,67,205900.0,168,2.5,37,-0.03744565471,0.3673469388,123.7
2017-11-01,Chambers County,61,209000.0,163,2.7,53,-0.09130434783,0.4523809524,125.5
2017-12-01,Chambers County,67,210000.0,146,2.2,36,-0.0635451505,0.7631578947,126.1
2018-01-01,Chambers County,42,239000.0,153,3.6,54,-0.008298755187,0.4482758621,143.5
2018-02-01,Chambers County,55,220000.0,165,3.0,36,0.02206736353,0.8333333333,132.1
2018-03-01,Chambers County,66,243500.0,160,2.4,45,0.0231092437,0.2,146.2
2018-04-01,Chambers County,76,239151.0,185,2.4,35,-0.05846062992,0.4901960784,143.6
2018-05-01,Chambers County,51,195000.0,200,3.9,33,-0.1975308642,0.1333333333,117.1
2018-06-01,Chambers County,62,252408.5,195,3.1,31,-0.04027186312,0.1481481481,151.6
2018-07-01,Chambers County,61,277337.0,206,3.4,35,0.1138032129,0.03389830508,166.6
2018-08-01,Chambers County,79,289000.0,200,2.5,63,0.2151153624,0.880952381,173.6
2018-09-01,Chambers County,50,245000.0,206,4.1,40,0.1187214612,-0.1525423729,147.1
2018-10-01,Chambers County,52,232500.0,207,4.0,48,0.1291889267,-0.223880597,139.6
2018-11-01,Chambers County,50,212897.5,216,4.3,41,0.01864832536,-0.1803278689,127.9
2018-12-01,Chambers County,62,210450.0,212,3.4,64,0.002142857143,-0.07462686567,126.4
2019-01-01,Chambers County,33,223414.0,216,6.5,91,-0.06521338912,-0.2142857143,134.2
2019-02-01,Chambers County,45,245995.0,192,4.3,70,0.1181590909,-0.1818181818,147.7
2019-03-01,Chambers County,67,250000.0,225,3.4,42,0.02669404517,0.01515151515,150.2
2019-04-01,Chambers County,71,240000.0,191,2.7,36,0.003550058331,-0.06578947368,144.1
2019-05-01,Chambers County,75,259900.0,223,3.0,30,0.3328205128,0.4705882353,156.1
2019-06-01,Chambers County,73,261500.0,228,3.1,49,0.03601899302,0.1774193548,157.1
2019-07-01,Chambers County,92,267500.0,229,2.5,25,-0.03546948298,0.5081967213,160.7
2019-08-01,Chambers County,76,255000.0,225,3.0,34,-0.1176470588,-0.03797468354,153.2
2019-09-01,Chambers County,58,263496.5,239,4.1,56,0.07549591837,0.16,158.3
2019-10-01,Chambers County,68,252970.0,224,3.3,70,0.08804301075,0.3076923077,151.9
2019-11-01,Chambers County,67,274000.0,203,3.0,60,0.2870043096,0.34,164.6
2019-12-01,Chambers County,60,262499.5,195,3.3,69,0.2473247802,-0.03225806452,157.7
2020-01-01,Chambers County,36,241950.0,220,6.1,65,0.08296704772,0.09090909091,145.3
2020-02-01,Chambers County,53,275000.0,210,4.0,69,0.1179089006,0.1777777778,165.2
2020-03-01,Chambers County,65,286500.0,226,3.5,64,0.146,-0.02985074627,172.1
2020-04-01,Chambers County,62,300535.5,226,3.6,45,0.25223125,-0.1267605634,180.5
2020-05-01,Chambers County,66,276144.0,209,3.2,48,0.06250096191,-0.12,165.9
2020-06-01,Chambers County,93,271645.0,217,2.3,57,0.03879541109,0.2739726027,163.2
2020-07-01,Chambers County,85,276000.0,207,2.4,38,0.03177570093,-0.07608695652,165.8
2020-08-01,Chambers County,88,268201.5,197,2.2,51,0.05177058824,0.1578947368,161.1
2020-09-01,Chambers County,90,300378.5,193,2.1,45,0.1399714987,0.5517241379,180.4
2020-10-01,Chambers County,89,275000.0,214,2.4,46,0.08708542515,0.3088235294,165.2
2020-11-01,Chambers County,83,265000.0,193,2.3,33,-0.03284671533,0.2388059701,159.2
2020-12-01,Chambers County,73,308380.0,167,2.3,46,0.1747831901,0.2166666667,185.2
2021-01-01,Chambers County,60,253450.0,159,2.7,51,0.0475304815,0.6666666667,152.2
2021-02-01,Chambers County,48,246949.0,159,3.3,83,-0.1020036364,-0.09433962264,148.3
2021-03-01,Chambers County,94,271000.0,154,1.6,34,-0.05410122164,0.4461538462,162.8
2021-04-01,Chambers County,74,268200.0,146,2.0,20,-0.1075929466,0.1935483871,161.1
2021-05-01,Chambers County,92,266300.0,158,1.7,24,-0.03564806767,0.3939393939,159.9
2021-06-01,Chambers County,106,296195.0,166,1.6,19,0.09037530601,0.1397849462,177.9
2021-07-01,Chambers County,108,296745.0,209,1.9,23,0.07516304348,0.2705882353,178.2
2021-08-01,Chambers County,125,294885.0,233,1.9,27,0.09949049502,0.4204545455,177.1
2021-09-01,Chambers County,68,294477.5,254,3.7,23,-0.01964521429,-0.2444444444,176.9
2021-10-01,Chambers County,81,316791.0,257,3.2,28,0.1519672727,-0.08988764045,190.3
2021-11-01,Chambers County,78,285057.5,259,3.3,39,0.07568867925,-0.06024096386,171.2
2021-12-01,Chambers County,98,312641.0,256,2.6,32,0.01381736818,0.3424657534,187.8
2022-01-01,Chambers County,61,282549.0,243,4.0,25,0.1148115999,0.01666666667,169.7
2022-02-01,Chambers County,109,322215.0,247,2.3,45,0.3047835788,1.270833333,193.5
2022-03-01,Chambers County,108,333500.0,251,2.3,47,0.2306273063,0.1489361702,200.3
2022-04-01,Chambers County,134,329390.0,227,1.7,35,0.2281506339,0.8108108108,197.8
2022-05-01,Chambers County,110,354447.5,255,2.3,42,0.3310082614,0.1956521739,212.9
2022-06-01,Chambers County,103,330000.0,297,2.9,26,0.1141308935,-0.02830188679,198.2
2022-07-01,Chambers County,91,355535.0,319,3.5,33,0.1981162277,-0.1574074074,213.5
2022-08-01,Chambers County,93,335990.0,308,3.3,39,0.1393933228,-0.256,201.8
2022-09-01,Chambers County,89,329000.0,328,3.7,32,0.1172330653,0.3088235294,197.6
2022-10-01,Chambers County,65,329000.0,347,5.3,69,0.03853960498,-0.1975308642,197.6
2022-11-01,Chambers County,61,359990.0,339,5.6,48,0.2628680179,-0.2179487179,216.2
2022-12-01,Chambers County,73,364000.0,325,4.5,84,0.1642746793,-0.2551020408,218.6
2023-01-01,Chambers County,56,335500.0,304,5.4,73,0.1874046626,-0.08196721311,201.5
2023-02-01,Chambers County,73,331000.0,294,4.0,103,0.0272644042,-0.3302752294,198.8
2023-03-01,Chambers County,100,322540.0,266,2.7,98,-0.03286356822,-0.07407407407,193.7
2023-04-01,Chambers County,84,334731.0,260,3.1,54,0.01621482134,-0.3731343284,201.0
2023-05-01,Chambers County,92,314567.5,257,2.8,65,-0.1125131366,-0.1636363636,188.9
2023-06-01,Chambers County,91,312000.0,304,3.3,46,-0.05454545455,-0.1165048544,187.4
2023-07-01,Chambers County,84,364155.0,303,3.6,56,0.02424515167,-0.07692307692,218.7
2023-08-01,Chambers County,93,343000.0,286,3.1,49,0.02086371618,0.0,206.0
2023-09-01,Chambers County,71,373881.0,301,4.2,46,0.1364164134,-0.202247191,224.6
2023-10-01,Chambers County,70,324988.5,301,4.3,51,-0.01219300912,0.07692307692,195.2
2023-11-01,Chambers County,63,325000.0,315,5.0,66,-0.09719714437,0.03278688525,195.2
2023-12-01,Chambers County,93,319900.0,277,3.0,83,-0.1211538462,0.2739726027,192.1
2024-01-01,Chambers County,56,322500.0,272,4.9,73,-0.03874813711,0.0,193.7
2024-02-01,Chambers County,69,317000.0,296,4.3,84,-0.04229607251,-0.05479452055,190.4
2024-03-01,Chambers County,71,326990.0,308,4.3,116,0.01379673839,-0.29,196.4
2024-04-01,Chambers County,73,375000.0,343,4.7,46,0.1203025713,-0.130952381,225.2
2024-05-01,Chambers County,74,342500.0,376,5.1,62,0.08879652221,-0.1956521739,205.7
2024-06-01,Chambers County,69,339900.0,361,5.2,48,0.08942307692,-0.2417582418,204.1
2024-07-01,Chambers County,98,325950.0,342,3.5,56,-0.1049141162,0.1666666667,195.8
2024-08-01,Chambers County,84,318945.0,334,4.0,60,-0.07013119534,-0.09677419355,191.6
2024-09-01,Chambers County,74,360022.0,332,4.5,43,-0.03706794408,0.04225352113,216.2
2024-10-01,Chambers County,93,345000.0,326,3.5,64,0.061576025,0.3285714286,207.2
2024-11-01,Chambers County,83,355000.0,319,3.8,78,0.09230769231,0.3174603175,213.2
2024-12-01,Chambers County,90,369575.0,304,3.4,117,0.1552829009,-0.03225806452,222.0
2025-01-01,Chambers County,56,344720.0,302,5.4,77,0.06889922481,0.0,207.0
2025-02-01,Chambers County,62,353010.0,288,4.6,78,0.1135962145,-0.1014492754,212.0
2025-03-01,Chambers County,89,361000.0,288,3.2,84,0.1040092969,0.2535211268,216.8
2025-04-01,Chambers County,94,340795.0,325,3.5,77,-0.09121333333,0.2876712329,204.7
2025-05-01,Chambers County,90,364370.0,345,3.8,57,0.0638540146,0.2162162162,218.8
2025-06-01,Chambers County,82,350670.0,380,4.6,49,0.03168578994,0.1884057971,210.6
2025-07-01,Chambers County,80,361000.0,434,5.4,62,0.10753183,-0.1836734694,216.8
2025-08-01,Chambers County,88,361500.0,412,4.7,55,0.1334242581,0.04761904762,217.1
2025-09-01,Chambers County,74,340000.0,391,5.3,64,-0.05561326808,0.0,204.2
2025-10-01,Chambers County,77,360000.0,416,5.4,86,0.04347826087,-0.1720430108,216.2
2025-11-01,Chambers County,68,362270.0,388,5.7,98,0.02047887324,-0.1807228916,217.6
2025-12-01,Chambers County,82,349950.0,410,5.0,112,-0.05310153555,-0.08888888889,210.2
2026-01-01,Chambers County,40,326000.0,391,9.8,89,-0.05430494314,-0.2857142857,195.8
2026-02-01,Chambers County,76,349990.0,436,5.7,122,-0.008554998442,0.2258064516,210.2
2026-03-01,Chambers County,63,362990.0,417,6.6,108,0.005512465374,-0.2921348315,218.0
2026-04-01,Chambers County,94,366450.0,404,4.3,75,0.07527986033,0.0,220.1
2026-05-01,Chambers County,87,371990.0,354,4.1,78,0.02091280841,-0.03333333333,223.4
2012-01-01,Fort Bend County,444,185500.0,3996,9.0,127,-0.01329787234,0.1297709924,100.0
2012-02-01,Fort Bend County,598,191907.5,4169,7.0,125,0.01565228897,0.1865079365,103.5
2012-03-01,Fort Bend County,764,208839.0,4435,5.8,119,-0.005528571429,0.1285081241,112.6
2012-04-01,Fort Bend County,779,213000.0,4693,6.0,95,0.1451612903,0.2040185471,114.8
2012-05-01,Fort Bend County,964,210000.0,4802,5.0,95,0.03831891224,0.2390745501,113.2
2012-06-01,Fort Bend County,1044,214000.0,4796,4.6,91,-0.05934065934,0.1972477064,115.4
2012-07-01,Fort Bend County,1083,220347.0,4575,4.2,93,0.03692705882,0.3656998739,118.8
2012-08-01,Fort Bend County,1064,205000.0,4280,4.0,96,0.0,0.2681764005,110.5
2012-09-01,Fort Bend County,770,207000.0,4129,5.4,102,0.007299270073,0.09375,111.6
2012-10-01,Fort Bend County,837,213800.0,3946,4.7,102,0.06926731683,0.4684210526,115.3
2012-11-01,Fort Bend County,795,215000.0,3704,4.7,105,0.04000386978,0.2460815047,115.9
2012-12-01,Fort Bend County,855,215000.0,2951,3.5,112,0.02945436525,0.1842105263,115.9
2013-01-01,Fort Bend County,597,202500.0,2769,4.6,98,0.09164420485,0.3445945946,109.2
2013-02-01,Fort Bend County,656,206500.0,2756,4.2,84,0.07603923765,0.09698996656,111.3
2013-03-01,Fort Bend County,894,222518.0,2596,2.9,60,0.06550021787,0.1701570681,120.0
2013-04-01,Fort Bend County,1022,235000.0,2509,2.5,45,0.103286385,0.3119383825,126.7
2013-05-01,Fort Bend County,1421,252500.0,2625,1.8,36,0.2023809524,0.47406639,136.1
2013-06-01,Fort Bend County,1214,249494.0,2665,2.2,25,0.1658598131,0.162835249,134.5
2013-07-01,Fort Bend County,1265,249530.0,2695,2.1,29,0.1324411043,0.1680517082,134.5
2013-08-01,Fort Bend County,1213,248500.0,2640,2.2,33,0.212195122,0.140037594,134.0
2013-09-01,Fort Bend County,984,241932.5,2521,2.6,32,0.1687560386,0.2779220779,130.4
2013-10-01,Fort Bend County,914,235567.5,2524,2.8,43,0.1018124415,0.09199522103,127.0
2013-11-01,Fort Bend County,784,242500.0,2332,3.0,44,0.1279069767,-0.01383647799,130.7
2013-12-01,Fort Bend County,934,255000.0,2112,2.3,46,0.1860465116,0.09239766082,137.5
2014-01-01,Fort Bend County,615,230000.0,2186,3.6,41,0.1358024691,0.03015075377,124.0
2014-02-01,Fort Bend County,720,246824.5,2271,3.2,45,0.1952760291,0.09756097561,133.1
2014-03-01,Fort Bend County,940,260000.0,2279,2.4,36,0.1684448,0.0514541387,140.2
2014-04-01,Fort Bend County,986,260000.0,2274,2.3,28,0.1063829787,-0.03522504892,140.2
2014-05-01,Fort Bend County,1074,262000.0,2386,2.2,26,0.03762376238,-0.2441942294,141.2
2014-06-01,Fort Bend County,1270,284000.0,2590,2.0,20,0.1383039271,0.04612850082,153.1
2014-07-01,Fort Bend County,1149,270000.0,2773,2.4,20,0.08203422434,-0.09169960474,145.6
2014-08-01,Fort Bend County,1207,276269.0,2706,2.2,25,0.1117464789,-0.00494641385,148.9
2014-09-01,Fort Bend County,1044,260000.0,2574,2.5,28,0.07467992105,0.06097560976,140.2
2014-10-01,Fort Bend County,954,265000.0,2473,2.6,42,0.1249429569,0.04376367615,142.9
2014-11-01,Fort Bend County,801,269372.0,2357,2.9,42,0.1108123711,0.02168367347,145.2
2014-12-01,Fort Bend County,1049,281000.0,2242,2.1,42,0.1019607843,0.1231263383,151.5
2015-01-01,Fort Bend County,632,267000.0,2381,3.8,42,0.1608695652,0.02764227642,143.9
2015-02-01,Fort Bend County,684,261000.0,2569,3.8,41,0.05743149485,-0.05,140.7
2015-03-01,Fort Bend County,990,275727.0,2626,2.7,26,0.06048846154,0.05319148936,148.6
2015-04-01,Fort Bend County,940,275000.0,2835,3.0,31,0.05769230769,-0.04665314402,148.2
2015-05-01,Fort Bend County,1036,283000.0,3031,2.9,28,0.08015267176,-0.03538175047,152.6
2015-06-01,Fort Bend County,1248,285112.5,3212,2.6,23,0.003917253521,-0.01732283465,153.7
2015-07-01,Fort Bend County,1221,285000.0,3407,2.8,29,0.05555555556,0.06266318538,153.6
2015-08-01,Fort Bend County,1191,280000.0,3330,2.8,32,0.01350495351,-0.01325600663,150.9
2015-09-01,Fort Bend County,982,282250.0,3240,3.3,40,0.08557692308,-0.05938697318,152.2
2015-10-01,Fort Bend County,891,275000.0,3236,3.6,43,0.03773584906,-0.06603773585,148.2
2015-11-01,Fort Bend County,728,264574.0,3104,4.3,48,-0.0178117993,-0.0911360799,142.6
2015-12-01,Fort Bend County,1032,285600.0,2955,2.9,54,0.01637010676,-0.01620591039,154.0
2016-01-01,Fort Bend County,593,267000.0,3174,5.4,51,0.0,-0.06170886076,143.9
2016-02-01,Fort Bend County,678,255000.0,3219,4.7,56,-0.02298850575,-0.008771929825,137.5
2016-03-01,Fort Bend County,954,267250.0,3467,3.6,45,-0.03074417812,-0.03636363636,144.1
2016-04-01,Fort Bend County,927,270900.0,3528,3.8,36,-0.01490909091,-0.01382978723,146.0
2016-05-01,Fort Bend County,1117,278105.0,3670,3.3,42,-0.01729681979,0.07818532819,149.9
2016-06-01,Fort Bend County,1237,289900.0,3953,3.2,36,0.01679161734,-0.008814102564,156.3
2016-07-01,Fort Bend County,1061,290000.0,4123,3.9,34,0.01754385965,-0.131040131,156.3
2016-08-01,Fort Bend County,1255,276500.0,4043,3.2,41,-0.0125,0.053736356,149.1
2016-09-01,Fort Bend County,950,266794.5,3844,4.0,41,-0.05475819309,-0.03258655804,143.8
2016-10-01,Fort Bend County,874,268000.0,3687,4.2,53,-0.02545454545,-0.01907968575,144.5
2016-11-01,Fort Bend County,897,271000.0,3465,3.9,57,0.02428810087,0.2321428571,146.1
2016-12-01,Fort Bend County,1012,279450.0,3256,3.2,58,-0.02153361345,-0.01937984496,150.6
2017-01-01,Fort Bend County,620,267229.5,3201,5.2,65,0.0008595505618,0.0455311973,144.1
2017-02-01,Fort Bend County,722,271900.0,3294,4.6,69,0.0662745098,0.06489675516,146.6
2017-03-01,Fort Bend County,1041,270000.0,3604,3.5,47,0.01028999065,0.09119496855,145.6
2017-04-01,Fort Bend County,1017,283000.0,3898,3.8,41,0.04466592839,0.09708737864,152.6
2017-05-01,Fort Bend County,1258,275000.0,4250,3.4,36,-0.01116484781,0.1262309758,148.2
2017-06-01,Fort Bend County,1290,290000.0,4539,3.5,35,0.0003449465333,0.04284559418,156.3
2017-07-01,Fort Bend County,1089,275000.0,4762,4.4,39,-0.05172413793,0.02639019793,148.2
2017-08-01,Fort Bend County,845,284000.0,4625,5.5,44,0.02712477396,-0.3266932271,153.1
2017-09-01,Fort Bend County,1033,280000.0,4278,4.1,55,0.04949689742,0.08736842105,150.9
2017-10-01,Fort Bend County,936,270275.0,4094,4.4,63,0.00848880597,0.0709382151,145.7
2017-11-01,Fort Bend County,927,269660.0,3909,4.2,75,-0.004944649446,0.03344481605,145.4
2017-12-01,Fort Bend County,1010,278500.0,3481,3.4,81,-0.003399534801,-0.001976284585,150.1
2018-01-01,Fort Bend County,641,263000.0,3359,5.2,71,-0.01582721967,0.03387096774,141.8
2018-02-01,Fort Bend County,769,272000.0,3478,4.5,74,0.0003677822729,0.06509695291,146.6
2018-03-01,Fort Bend County,986,278000.0,3721,3.8,74,0.02962962963,-0.05283381364,149.9
2018-04-01,Fort Bend County,1053,280000.0,3914,3.7,46,-0.01060070671,0.03539823009,150.9
2018-05-01,Fort Bend County,1301,285000.0,4248,3.3,36,0.03636363636,0.03418124006,153.6
2018-06-01,Fort Bend County,1254,290000.0,4594,3.7,34,0.0,-0.02790697674,156.3
2018-07-01,Fort Bend County,1241,285610.0,4506,3.6,40,0.03858181818,0.1395775941,154.0
2018-08-01,Fort Bend County,1289,280000.0,4471,3.5,49,-0.01408450704,0.525443787,150.9
2018-09-01,Fort Bend County,956,276532.5,4322,4.5,56,-0.01238392857,-0.07454017425,149.1
2018-10-01,Fort Bend County,1009,273500.0,4195,4.2,63,0.01193229118,0.07799145299,147.4
2018-11-01,Fort Bend County,900,272075.0,4037,4.5,63,0.00895572202,-0.02912621359,146.7
2018-12-01,Fort Bend County,1031,280386.0,3865,3.7,69,0.006771992819,0.02079207921,151.2
2019-01-01,Fort Bend County,583,250910.0,3944,6.8,69,-0.04596958175,-0.09048361934,135.3
2019-02-01,Fort Bend County,778,270000.0,3955,5.1,81,-0.007352941176,0.01170351105,145.6
2019-03-01,Fort Bend County,1034,282215.0,4194,4.1,74,0.0151618705,0.04868154158,152.1
2019-04-01,Fort Bend County,1203,279000.0,4378,3.6,53,-0.003571428571,0.1424501425,150.4
2019-05-01,Fort Bend County,1395,290000.0,4655,3.3,43,0.01754385965,0.07225211376,156.3
2019-06-01,Fort Bend County,1256,292450.0,4678,3.7,44,0.008448275862,0.001594896332,157.7
2019-07-01,Fort Bend County,1416,284588.5,4641,3.3,45,-0.003576555443,0.1410153102,153.4
2019-08-01,Fort Bend County,1349,280000.0,4440,3.3,51,0.0,0.0465477114,150.9
2019-09-01,Fort Bend County,1091,275000.0,4207,3.9,56,-0.005541844087,0.1412133891,148.2
2019-10-01,Fort Bend County,1148,273462.5,4097,3.6,62,-0.0001371115174,0.1377601586,147.4
2019-11-01,Fort Bend County,915,270000.0,3835,4.2,64,-0.007626573555,0.01666666667,145.6
2019-12-01,Fort Bend County,1237,279900.0,3526,2.9,70,-0.001733324774,0.1998060136,150.9
2020-01-01,Fort Bend County,730,267747.5,3562,4.9,73,0.06710573512,0.2521440823,144.3
2020-02-01,Fort Bend County,910,272990.0,3651,4.0,80,0.01107407407,0.1696658098,147.2
2020-03-01,Fort Bend County,1182,279822.5,3853,3.3,68,-0.008477579151,0.1431334623,150.8
2020-04-01,Fort Bend County,961,290000.0,3782,3.9,48,0.0394265233,-0.2011637573,156.3
2020-05-01,Fort Bend County,988,275000.0,3453,3.5,49,-0.05172413793,-0.2917562724,148.2
2020-06-01,Fort Bend County,1493,299000.0,3049,2.0,51,0.02239699094,0.1886942675,161.2
2020-07-01,Fort Bend County,1711,304500.0,2914,1.7,42,0.06996593327,0.2083333333,164.2
2020-08-01,Fort Bend County,1447,295000.0,2558,1.8,38,0.05357142857,0.07264640474,159.0
2020-09-01,Fort Bend County,1431,295000.0,2340,1.6,35,0.07272727273,0.3116406966,159.0
2020-10-01,Fort Bend County,1371,300000.0,2241,1.6,36,0.09704255611,0.1942508711,161.7
2020-11-01,Fort Bend County,1288,300000.0,1998,1.6,29,0.1111111111,0.4076502732,161.7
2020-12-01,Fort Bend County,1482,304494.0,1807,1.2,26,0.08786709539,0.1980598222,164.1
2021-01-01,Fort Bend County,917,295500.0,1682,1.8,31,0.1036517615,0.2561643836,159.3
2021-02-01,Fort Bend County,894,316265.0,1430,1.6,29,0.1585222902,-0.01758241758,170.5
2021-03-01,Fort Bend County,1392,329995.0,1328,1.0,19,0.1793011641,0.1776649746,177.9
2021-04-01,Fort Bend County,1431,340000.0,1344,0.9,12,0.1724137931,0.4890738814,183.3
2021-05-01,Fort Bend County,1486,354699.0,1425,1.0,9,0.2898145455,0.504048583,191.2
2021-06-01,Fort Bend County,1605,365000.0,1659,1.0,8,0.220735786,0.07501674481,196.8
2021-07-01,Fort Bend County,1506,351660.0,2053,1.4,8,0.1548768473,-0.1198129749,189.6
2021-08-01,Fort Bend County,1476,350000.0,2035,1.4,11,0.186440678,0.0200414651,188.7
2021-09-01,Fort Bend County,1296,345000.0,2009,1.6,15,0.1694915254,-0.09433962264,186.0
2021-10-01,Fort Bend County,1246,349850.0,1941,1.6,19,0.1661666667,-0.09117432531,188.6
2021-11-01,Fort Bend County,1281,346500.0,1628,1.3,18,0.155,-0.005434782609,186.8
2021-12-01,Fort Bend County,1384,360000.0,1432,1.0,21,0.1822893062,-0.0661268556,194.1
2022-01-01,Fort Bend County,897,360000.0,1247,1.4,19,0.2182741117,-0.02181025082,194.1
2022-02-01,Fort Bend County,1012,376123.0,1168,1.2,19,0.1892653313,0.1319910515,202.8
2022-03-01,Fort Bend County,1323,394706.0,1206,0.9,14,0.1960969106,-0.04956896552,212.8
2022-04-01,Fort Bend County,1177,400000.0,1493,1.3,9,0.1764705882,-0.177498253,215.6
2022-05-01,Fort Bend County,1284,410000.0,1911,1.5,8,0.1559096586,-0.135935397,221.0
2022-06-01,Fort Bend County,1319,430000.0,2532,1.9,9,0.1780821918,-0.1781931464,231.8
2022-07-01,Fort Bend County,1110,410000.0,2901,2.6,12,0.1658988796,-0.2629482072,221.0
2022-08-01,Fort Bend County,1208,399939.0,2771,2.3,18,0.1426828571,-0.1815718157,215.6
2022-09-01,Fort Bend County,1055,395000.0,2797,2.7,31,0.1449275362,-0.1859567901,212.9
2022-10-01,Fort Bend County,919,378135.0,2765,3.0,35,0.08084893526,-0.2624398074,203.8
2022-11-01,Fort Bend County,787,370000.0,2643,3.4,36,0.06782106782,-0.3856362217,199.5
